x,y,z
-0.050550733,0.061333664,0.055382017
0.027033517,-0.11855637,0.10345447
-0.032607794,-0.041328002,-0.022679610
0.0080092615,-0.00016943610,0.13509980
-0.028006848,-0.11186285,0.11371320
-0.0059223617,0.069319531,-0.029637827
0.076809041,-0.022096885,0.059901141
-0.045586690,-0.084009327,0.12614797
0.057063673,-0.10724854,0.045270257
-0.059933502,-0.043301597,0.11767110
0.083409347,-0.023650713,0.068268187
-0.064548835,-0.00078971102,0.021566201
-0.020327771,0.028222281,-0.023102367
0.020309160,0.038051859,-0.022619011
0.073816679,-0.034604829,0.061505090
-0.049682423,0.050171576,0.017307343
-0.0012399073,0.0020502994,0.13422869
0.042319290,0.079046369,0.046605870
0.019487701,-0.12878518,0.042024326
0.055894013,0.054255690,0.065993056
0.067621283,0.0042477492,0.037940886
0.012442777,0.030487593,-0.036018968
-0.0011040721,0.080911882,-0.011516144
-0.024095133,0.035302106,0.11685728
-0.0024532026,-0.13140176,0.078268610
0.068493344,-0.089394286,0.049416557
-0.022640895,-0.10651209,-0.0085660629
0.029821442,-0.12742108,0.067773215
-0.013489434,-0.12939623,0.081857450
-0.014087096,0.032007869,-0.036699969
-0.069688335,-0.012647759,0.053606246
0.068127751,-0.095243149,0.071159519
-0.018654687,-0.048509378,-0.028480716
0.042658504,-0.11637612,0.033978466
0.039236706,0.084110029,0.044171780
0.034125097,-0.10663956,0.0032485113
-0.0059931837,-0.041342717,-0.030667825
-0.063670740,-0.089022040,0.10234649
-0.0055782232,-0.017526383,-0.046344802
0.034418348,-0.055371732,-0.025984854
0.058370162,0.039123140,0.047615219
0.051909350,0.037359521,0.089205556
0.055475708,-0.11122875,0.065999687
0.046037659,0.059301894,0.024813639
0.0074233855,0.011153555,0.12863638
-0.040718321,0.053231753,-0.0017756541
-0.025554923,-0.0066633690,-0.024357226
0.051942918,-0.0043563182,0.11556968
0.0050870734,-0.043246031,-0.032772388
0.017006408,-0.12851073,0.037730303
-0.067772552,-0.020774724,0.020480024
0.045538194,0.096998826,0.050405864
0.063788533,-0.0072903610,0.099911466
-0.069024749,-0.024680601,0.030470140
-0.035460092,0.031531762,0.10904544
-0.056189079,0.039300617,0.067831084
-0.028019076,-0.0030164800,0.13115127
-0.043060526,0.014423795,-0.011449169
-0.084828012,-0.0098779397,0.071345523
-0.060182672,-0.10474905,0.085078664
0.074390300,-0.064683408,0.088987708
0.00059963414,-0.087629147,0.13996148
0.057356149,-0.036371294,0.12141901
0.061564885,0.022905011,0.055498637
-0.0012609009,0.12421009,0.029866751
-0.029875385,-0.10185802,-0.0090281004
-0.072725162,-0.034155618,0.085610583
0.059725616,0.031698927,0.025582278
-0.028603654,-0.019328712,0.13742921
-0.051174350,0.081522994,0.083608322
-0.053032301,0.0083682612,-0.00044849212
0.032879323,0.036795814,-0.021330539
-0.049677145,0.0019769405,-0.0076543638
0.054691233,-0.11065117,0.049413025
-0.065279894,-0.025596984,0.10526755
0.059184153,0.033877179,0.055937257
-0.050540432,0.055612359,0.052224211
0.057296053,0.027262455,0.085326709
0.069831364,-0.066411167,0.036627062
-0.048461325,0.054015260,0.021431621
-0.021250200,0.057401411,0.11925793
-0.014008095,-0.0061068670,0.13684519
-0.049507067,-0.044963520,-0.012385360
-0.038078304,-0.084909484,-0.013832769
-0.021585686,-0.10201095,0.12653735
0.055587608,0.0056966101,0.10327771
-0.049664974,0.038433507,0.0075054341
0.053401183,-0.0079891961,-0.0046012718
-0.049985275,-0.018591417,0.12267751
0.045891389,0.091853112,0.050666820
0.036459725,0.037471965,0.10932806
0.034570400,-0.017482718,0.13476187
0.069682397,-0.013008622,0.043335155
0.0058556637,0.053197514,0.12216990
0.034354363,-0.12418585,0.077663705
0.015776495,0.081212126,0.0021302295
-0.031204274,-0.11389232,0.0081758117
0.035449829,-0.059645571,-0.024766760
-0.053652007,-0.042237330,-0.0053522103
0.036786050,-0.078743659,0.13400140
0.015216464,-0.0036108186,-0.034145053
-0.067048214,-0.010235065,0.088930033
0.042949196,0.090939663,0.048140120
-0.049186800,0.028212167,0.092828646
-0.016450226,0.030319601,-0.033427678
0.022445019,0.030681329,-0.030717334
-0.016114416,0.011471855,-0.034881476
-0.066481553,-0.055056393,0.10894728
-0.063333526,-0.0045738118,0.014616309
-0.029114727,-0.039662924,-0.022819679
-0.071231328,-0.085219413,0.053758796
0.020829173,-0.12854984,0.078353666
0.056344092,0.042850811,0.080104589
0.054095354,-0.096607633,0.10911355
-0.0029067239,0.031278588,-0.039008927
-0.0080377581,-0.075753167,-0.029609263
-0.027882935,0.061784569,-0.019399967
0.048693556,-0.085085422,0.12359694
-0.013894212,0.015725883,0.12410355
-0.077979513,-0.037366495,0.055762954
0.056139819,-0.094918914,0.10846762
-0.064817019,-0.075194679,0.10814027
0.070362538,0.012826033,0.050057661
-0.0091088191,-0.032265868,0.14566149
0.030633867,-0.12453055,0.039980885
0.042967889,-0.054298826,-0.020331671
0.055358365,0.0064085252,0.0023593125
0.032538977,-0.049579933,-0.025745554
-0.068181306,-0.024819154,0.098984711
-0.025438128,0.076746486,0.0055510760
0.035072085,0.036918696,-0.018723071
0.025903847,-0.10895447,-0.00092989375
-0.052075069,0.070735686,0.059818130
0.051256582,-0.11481107,0.064904504
-0.017555701,-0.078842841,0.14122164
0.068610139,-0.081770033,0.097270846
-0.063184187,0.015397736,0.047512133
0.036391065,0.021984680,0.11331324
0.032278493,0.014199615,0.11939744
0.022434039,-0.021548780,-0.021895999
-0.062130176,0.015184389,0.064976662
0.046086658,0.028282784,-0.0041633099
-0.049709972,-0.043732207,0.12855081
0.0082744760,0.078170538,-0.016712101
0.026147734,-0.12617481,0.038952149
-0.044667605,0.058604792,0.016328571
0.064215809,-0.095157132,0.093252771
-0.031907182,0.10034219,0.038738336
-0.0046989559,0.040894132,-0.040208757
0.030452579,0.029227639,0.11555559
-0.0079052635,-0.0078506442,0.13891467
0.0076585719,-0.094381593,-0.021529853
-0.046855956,-0.032629915,-0.0099840900
0.018934961,0.080653660,0.0099168792
0.063703470,-0.068232410,0.016391113
0.044186249,-0.029062029,0.13199432
-0.0096169095,-0.078590676,0.14290783
0.075330645,-0.048594914,0.067459911
0.061659008,-0.038813960,0.0088010002
0.069614805,-0.035273843,0.028837917
-0.035002604,-0.056117311,-0.026334664
0.065022066,0.013564046,0.059026748
0.029414395,-0.083106995,-0.018905371
0.014993028,0.12301996,0.033851776
0.053052004,0.012790998,0.10074511
0.057962462,0.0092731621,0.096628152
-0.056041509,0.040117059,0.074401863
-0.060832288,-0.098800674,0.032545283
0.062631175,-0.013561004,0.055837736
0.040741816,-0.12025479,0.045570645
0.055484328,-0.031829115,0.12275145
0.051884301,-0.10886377,0.093546107
0.058285624,0.012533835,0.010423171
0.0085252887,-0.0078324219,0.13914664
-0.046556789,-0.11844462,0.049474392
-0.056755707,-0.11057850,0.072954729
0.042159177,0.044078365,-0.0035519402
0.071242064,0.014211507,0.057307232
-0.015733389,0.086138293,0.017759029
-0.058485765,-0.048858762,0.11994077
0.012200495,-0.12246525,0.10252123
0.010816865,0.12241676,0.031760372
-0.047496196,0.056938786,0.042915590
0.00025588009,-0.11456630,0.11794912
-0.0066179680,0.082894273,-0.00040659375
-0.041408136,-0.12239347,0.057076517
-0.0088993236,0.054408129,-0.031710934
-0.068357706,-0.095934719,0.071435116
0.051214457,-0.079212956,0.0018773135
0.018936222,0.036019709,-0.033737734
0.080629304,-0.040183857,0.062839277
0.019841647,0.027640309,-0.034888841
-0.019444473,-0.12440255,0.095055193
0.032473311,0.039661668,0.11271506
-0.061997976,-0.085307442,0.022185240
-0.0067904340,-0.11807548,0.0019220897
-0.074831411,-0.048510693,0.070984051
0.040927071,-0.0012455481,0.12393920
0.0081375716,-0.0096729109,-0.050850235
0.062527470,0.027238943,0.031447880
-0.027271943,0.037859824,-0.025761165
0.036794011,-0.11451267,0.10310251
0.028241193,-0.10344356,-0.0059323465
0.072193615,-0.015246579,0.060916323
-0.0075702360,0.050685793,-0.032893572
-0.020670377,-0.13051820,0.065920584
0.0097233653,0.041704785,-0.038235124
-0.068953224,-0.094183750,0.058103099
-0.073844805,-0.075361006,0.059871148
-0.048548389,0.0074617970,0.10797919
0.075595751,-0.068029493,0.069835819
-0.074013226,-0.072359927,0.086330846
-0.019255823,-0.096086852,0.13158740
0.050976835,0.044625059,0.015923711
-0.0076613943,-0.13159940,0.075236946
-0.061123371,-0.088849798,0.10664471
-0.071643218,-0.088976465,0.075415075
0.054424014,0.080863699,0.064669274
0.074404620,-0.076196462,0.066486575
-0.064872451,0.0011729136,0.024210535
-0.073642612,-0.036225863,0.075713493
0.048032969,0.024328364,-0.0026160660
0.064150333,-0.081052996,0.026219461
-0.058007006,0.0019698611,0.0050532469
0.074950054,-0.075999908,0.071157187
-0.078517742,-0.023404328,0.061798509
0.068572380,-0.090887189,0.053083748
0.078514323,-0.035080172,0.066134952
-0.062478736,-0.025384732,0.11009841
0.038076997,0.053644501,0.10667549
0.0061490946,-0.11728659,0.0012917439
0.0018283944,0.083755299,0.0096257841
-0.072979301,-0.036136247,0.086284585
0.0041397545,-0.12798272,0.090646148
0.061608285,-0.10451496,0.060674991
0.019517798,-0.12692507,0.032871015
-0.037212014,-0.11385170,0.10421395
0.018635273,-0.091011681,0.13517253
0.049764551,0.10473190,0.056649864
-0.058322586,0.029954016,0.050921131
0.037307862,-0.12343729,0.052874871
-0.016020967,0.018432960,0.12231187
-0.058464501,-0.040407903,0.0030869842
-0.074436486,-0.078314871,0.071432859
0.020462120,-0.10323009,-0.010898980
-0.045073893,-0.027760247,0.12994750
-0.073502660,-0.079207815,0.079130024
-0.020526275,-0.10420275,0.12488864
-0.072020188,-0.053734649,0.046979263
0.030534372,-0.034844894,-0.020038236
0.073728487,-0.019212194,0.055563387
-0.031122262,0.021212701,-0.025339372
-0.048649520,-0.11685339,0.075115614
0.032901406,-0.097015239,0.12558882
0.038571984,0.045300294,-0.0096366173
0.00025664372,-0.12852360,0.027323028
0.0010863092,0.0099821612,-0.048475925
0.051890418,0.019305246,0.0016000409
0.055001218,-0.10218701,0.10035316
-0.043148886,0.055259343,0.0059998557
0.059669491,-0.021359015,0.11484446
-0.00056143914,-0.12615424,0.096661553
0.035812840,-0.094104208,0.12624206
-0.056547832,0.029072849,0.016407812
-0.029124219,0.097518153,0.035468686
0.019962208,-0.070455782,-0.028507264
0.033273935,-0.097894095,0.12475296
0.040582661,-0.10695263,0.11097393
-0.016613321,-0.12532775,0.093882628
-0.0057944846,0.026483355,-0.028183926
-0.073307566,-0.082012370,0.076130003
-0.048312474,-0.098149784,0.0071786530
-0.075019844,-0.068914078,0.078153573
-0.0010748609,0.11408778,0.025409011
0.071230054,-0.046474233,0.037986696
0.037995923,0.058668640,-0.00075226551
0.057925750,-0.027338238,0.00059718132
-0.0023078332,-0.11094284,-0.0082269348
-0.058540531,-0.089035720,0.11014226
0.050180428,-0.089434311,0.11972366
0.063706748,0.017465034,0.069969684
0.017544957,-0.095268048,-0.018464545
-0.063157953,-0.082328141,0.023055207
0.0063193920,0.086153656,0.016091591
-0.031949289,-0.067532063,-0.025290040
0.017858421,0.10390463,0.029551597
-0.016490875,-0.064400479,0.14501122
0.044266865,-0.026254581,0.13142568
-0.026640423,0.056925770,0.11633498
0.068549059,-0.059447054,0.027990080
0.071026675,-0.070515893,0.043307483
0.045204528,-0.072504021,0.13065019
-0.0081384685,0.017531538,-0.042491250
0.065771349,-0.0073257112,0.095364422
-0.017548183,-0.12897816,0.037957817
-0.021470457,-0.069579475,0.14292927
0.016909625,0.023037151,-0.037513617
-0.068012260,-0.049734946,0.10612942
0.057777464,-0.0069926642,0.0011712230
-0.014503465,-0.10301507,0.12771158
-0.053198848,0.0066291755,0.10247815
0.067040220,-0.097329505,0.072233729
0.0019431617,0.015098227,0.12538329
0.062649272,-0.00088246138,0.097100861
0.028291091,-0.024974836,-0.018764365
0.014956634,0.090171926,0.021274999
-0.024592709,0.076631151,-0.0013975899
0.081784502,-0.015933301,0.064574890
0.028452719,-0.016917106,0.13739111
0.058465973,-0.072851926,0.11872284
0.049799599,0.011012156,-0.0042931759
-0.046143401,0.042518564,0.092013247
0.052651946,0.083589539,0.084808446
-0.041561741,-0.0058464170,-0.016409747
-0.014410532,-0.10605475,0.12490519
0.060429480,0.028601183,0.055388186
0.00091343402,-0.13255019,0.045600988
-0.054569494,0.0069705518,0.10017839
-0.049226128,0.041830860,0.0088071404
0.038149014,-0.022595504,-0.014086520
0.0077339089,-0.013228750,-0.045770831
-0.072723106,-0.011828107,0.064122900
-0.048532329,0.055036243,0.046498928
-0.047344007,-0.10432912,0.013634300
-0.043167870,0.074430525,0.045898680
0.052667871,-0.030086920,-0.0043352242
0.052269813,-0.11355625,0.055157218
0.011638713,-0.032941524,0.14566331
-0.038567118,-0.11947028,0.030697528
0.0066186180,-0.12764482,0.026792631
-0.051161479,-0.11218581,0.034577481
0.070295796,-0.010890402,0.048585717
-0.031499762,0.068126649,-0.0078556333
-0.0074099246,-0.12518930,0.097736873
-0.010084541,-0.0092723984,0.13918021
0.028101688,-0.12525286,0.083693057
-0.014182897,0.044550695,0.12007101
-0.066246271,0.0043878420,0.042459846
0.023152404,0.036560543,-0.020158349
-0.053631470,0.067401879,0.066585682
0.0028169316,0.12174062,0.029017497
-0.029039033,-0.10297363,0.12251851
-0.056140263,-0.10961013,0.082938835
-0.0033095097,-0.12567554,0.097342320
-0.043835573,0.052846964,0.0052341386
-0.044141058,0.018037474,0.10484905
0.0040939846,0.050091181,-0.033170886
0.055411819,-0.10825565,0.086529680
0.053266510,-0.062299315,-0.0013451070
0.083721250,-0.039217584,0.062043946
0.068872012,-0.0027569067,0.079582773
0.059013527,0.021761533,0.084979400
-0.073560439,0.0044231694,0.054468721
0.067557476,0.0095466701,0.064635985
-0.034095153,0.044627972,0.10842188
-0.022455107,-0.086505525,0.13646835
0.035352588,-0.046718758,-0.023900390
-0.067994624,-0.010001123,0.039746501
0.071653202,-0.051297285,0.10049140
0.057282407,-0.014443926,0.11478239
-0.057045572,-0.0044071251,0.10610275
0.022179648,0.0039272984,-0.028446682
0.068638071,-0.0045529543,0.034979220
-0.024788674,-0.088983051,-0.020278046
0.062372975,0.021168403,0.068567321
-0.035224710,-0.11952142,0.025029069
0.072832651,-0.065794803,0.050892614
-0.039381437,-0.0047506564,0.12545910
-0.068061493,0.0060301386,0.066369213
0.0024921272,0.057714920,0.12291684
-0.030613031,-0.082470953,-0.019718658
0.059333954,-0.052995395,0.0059383512
-0.057881612,0.028362377,0.064653613
0.036963116,-0.0028371413,0.12766685
-0.025791626,0.043961942,-0.026105344
-0.020632131,0.030578371,-0.030614601
0.028808929,0.11327101,0.040320519
0.022801684,0.026859922,-0.032846954
-0.010171684,0.048846070,0.12108497
0.030572727,0.011143367,0.12219698
-0.022817163,0.022162188,-0.032760631
0.047638163,0.041033886,0.093643434
0.047601573,-0.10289808,0.10941163
-0.021093259,0.077051029,-0.0091019468
-0.015969245,-0.035990454,-0.020941246
0.074899636,-0.00017520569,0.055200599
-0.048671085,0.022658639,0.096464306
0.043335512,-0.073818661,0.13156001
-0.067785941,-0.047183298,0.027115723
-0.043015603,0.054667018,0.0043578572
-0.047503028,-0.050665855,-0.016531315
0.042738795,0.069331005,0.10307860
-0.050049603,0.018033903,-0.0012240483
0.014193680,-0.053396281,-0.033748202
-0.073368080,-0.046278462,0.060003489
0.013886426,-0.042541213,-0.026717350
-0.046489675,0.058652874,0.041227940
-0.040549848,0.052685589,0.10009384
0.042412274,0.049912024,0.10026406
-0.070899777,-0.090642229,0.073332131
0.060970452,-0.011501753,0.10811817
-1.60E+01,-0.070660956,0.14613932
-0.0096189640,0.00013579526,-0.045343302
0.0089238202,-0.077526100,-0.028153887
0.014841115,0.020068239,0.12207152
-0.018874981,-0.011650484,-0.026960209
0.054819208,-0.013901456,-0.0046006832
-0.067593083,-0.064264387,0.027045352
0.00084781181,-0.13028267,0.083498992
0.064290874,-0.096689701,0.089790583
0.050672043,0.047857977,0.018121155
0.074371874,-0.035005979,0.067221984
0.025390830,0.042643804,-0.025678772
0.029287353,0.066069596,-0.010600187
-0.010754009,-0.13175014,0.046766359
-0.0024569868,0.033459537,-0.040975455
-0.058375958,-0.018823227,0.11315519
-0.0039896658,-0.085092403,-0.026172465
-0.025595326,0.067383997,-0.020431606
0.046530835,0.044795997,0.094249472
0.060925405,-0.012373532,0.055714462
0.068346649,-0.043501191,0.025665637
0.0044517755,0.037574634,-0.031291891
0.060540598,-0.033370953,0.0060720257
0.0079981647,-0.070187122,-0.031352133
0.00038715394,0.082730100,-0.0035578972
-0.022037700,0.080521762,0.018355781
0.025165195,-0.066967979,-0.027835650
-0.011386203,0.10860170,0.026159436
-0.044501074,-0.054975599,0.13271488
-0.067781955,-0.097202495,0.062988222
-0.050657209,0.010027683,0.10296869
0.050852761,-0.10745280,0.098303974
-0.070394084,-0.015404716,0.081049308
-0.072176777,-0.028892225,0.054903939
0.0079439245,-0.044254743,0.14723383
-0.047447547,0.075794794,0.051433083
0.0027745164,-0.12088847,0.10750125
-0.036471248,0.062046532,0.10741130
0.0054364479,-0.13024332,0.081688873
0.050013471,-0.052542981,-0.012545899
0.018001964,0.0042034551,0.13148756
-0.066394664,0.0025068335,0.074748233
0.045291394,0.0024479427,-0.011725220
-0.019995429,-0.12909628,0.077970281
0.075280391,-0.065234870,0.064519957
-0.0097501371,-0.027845215,-0.026929637
-0.00058495603,0.034635894,-0.033868175
-0.048991159,-0.00096341455,-0.0093082516
0.039554633,-0.010436757,-0.015567275
0.022775073,-0.11984689,0.015045528
-0.064822420,-0.036799509,0.11050087
-0.056778256,-0.099132746,0.10270148
-0.046499494,-0.078251779,0.12781754
0.068850711,-0.0061006420,0.035203338
-0.027400311,-0.041718267,-0.022945741
0.028503122,0.052586243,-0.018317321
-0.0027280203,-0.067022361,-0.033243559
0.0091476832,-0.0091964910,-0.048293095
0.056673802,-0.038805444,0.12235081
-0.011443972,0.073338404,-0.026529675
-0.028196897,-0.036810160,0.14114009
-0.033300258,-0.010418757,0.13177405
0.062628016,-0.023339821,0.11144752
-0.056268647,0.019874781,0.010860732
0.075570770,-0.031095348,0.063383400
-0.083848298,-0.032362338,0.068256147
0.030594217,-0.070386454,-0.023478691
0.075409956,-0.023727240,0.068921752
-0.074369319,-0.073015131,0.063831732
0.022781888,-0.11751425,0.10812923
0.070442021,-0.067189172,0.10118759
0.031665768,-0.12077428,0.027327156
-0.0037977272,0.070148177,-0.029261999
-0.059785448,-0.10690774,0.049502064
0.060148742,-0.089546122,0.024451749
-0.059960581,0.017553868,0.019371867
-0.071084805,-0.028635079,0.090915158
0.076860197,0.0023477026,0.069159664
-0.052387487,0.030153088,0.0081257569
0.049393233,-0.062024936,0.12941127
-0.0037357856,0.0053447168,-0.055158578
0.0094023850,0.057738699,0.12262964
-0.055066891,0.036071256,0.080205895
-0.0098524773,0.12513474,0.031710532
0.057196777,-0.066433050,0.0057883137
-0.067798369,-0.0077223564,0.039969698
-0.033504885,0.0089541860,0.12074091
-0.040420007,0.055921201,0.10071878
0.035911765,0.048776511,-0.011979837
-0.068598509,-0.0094108749,0.081309393
0.058527730,-0.081353784,0.11526422
-0.046880465,-0.055632275,0.13100408
0.069278829,-0.069014490,0.035347544
0.061788201,-0.056197103,0.011900324
0.016219217,0.037708655,-0.026408115
0.031309742,-0.010863445,0.13408509
-0.022268010,-0.0057712076,-0.026430007
0.039804086,0.051243853,-0.0033672955
0.0019142781,-0.11982245,0.10980062
0.055426773,0.053589076,0.063528769
0.064622246,-0.080986366,0.027546896
0.088201128,-0.019790486,0.072778478
0.055440940,0.077681497,0.074792832
-0.035634909,0.048481699,-0.011638816
0.042344064,-0.085874714,-0.0070356899
0.019626498,0.011916344,-0.033265837
0.015168984,-0.0015402843,-0.037892073
0.0091363164,0.072991922,-0.025757933
0.028768281,-0.037006401,0.14151932
0.032624137,-0.10918603,0.11426240
0.00035302035,-0.13285032,0.049026422
-0.0030169189,-0.062691249,0.14720377
0.033807427,-0.082184672,-0.016412044
-0.053993843,-0.10775819,0.093123764
-0.062542677,0.020454712,0.041824408
-0.055623621,0.042412862,0.065983035
0.011648504,-0.069655813,0.14521202
-0.047172010,-0.11811069,0.050333515
-0.045989171,-0.0028336775,-0.012550516
0.063610755,-0.0033117908,0.014889724
0.017947445,-0.13051324,0.067956641
-0.019370966,0.011554450,0.12542190
0.030495340,0.036707435,-0.023519395
-0.038534898,-0.12198721,0.041102782
-0.018802574,0.011297321,0.12580562
-0.031719077,-0.12438363,0.036392227
0.050994262,0.027029583,0.0038763992
0.050598543,-0.11424939,0.049870662
-0.021393314,-0.017357420,-0.023795618
0.046892058,0.033321913,0.096572869
0.051716562,0.063612908,0.056714289
-0.051300187,-0.046810579,-0.010845494
-0.047433801,-0.043199815,0.13025680
0.089002185,-0.015879059,0.073440120
0.018551754,-0.013707720,-0.025779294
0.019562412,-0.12534851,0.027422214
0.030745946,0.062500618,0.11592734
0.043112513,-0.065642588,-0.014998695
0.015004993,-0.0028082838,-0.037480809
-0.026192715,-0.090021312,0.13327274
-0.066670649,-0.082305834,0.10132991
0.039792776,0.091602311,0.045687977
0.041670293,-0.013351066,-0.014589345
0.060107887,0.036931094,0.043512270
-0.080078036,-0.014469890,0.064577892
0.062657177,-0.074412994,0.11298018
-0.0079916241,-0.055821534,-0.034912188
-0.0061960919,-0.052845627,0.14767836
-0.010778240,0.039372854,-0.039384987
-0.037486624,-0.0049662529,-0.018726058
-0.043350138,-0.052217260,0.13344285
-0.062943898,-0.0057008993,0.057168320
0.066771097,-0.0082366047,0.019875623
-0.046783797,0.10166539,0.051821567
0.051512845,-0.084446490,0.0049565528
-0.041611917,-0.11016393,0.014035294
-0.026208257,0.078543141,0.020446645
0.067488015,-0.085570686,0.039260022
-0.051050860,0.063334331,0.083194040
-0.063345090,0.015605201,0.031149866
0.028649090,-0.12773377,0.070126876
-0.0034168211,-0.11147494,-0.0075485017
-0.040262874,-0.066077009,0.13489443
0.023290157,-0.014653653,0.13836621
0.0094982972,0.10147581,0.023017369
0.026444796,-0.096077226,0.12919787
0.035707079,-0.12501164,0.064701706
0.015902050,0.10451538,0.028271159
0.037055809,0.035858691,0.10883354
0.055650331,0.0026543220,0.10571960
0.018127205,0.035399228,-0.034263965
0.074181825,-0.028124373,0.075845025
0.035873648,0.047481094,-0.012666604
0.061674271,0.032309633,0.044927221
-0.071911313,-0.068823859,0.047128294
-0.069629565,-0.025358450,0.041755322
-0.0080968849,0.0051167454,0.13215268
0.062945224,-0.10325075,0.063764781
0.074704193,-0.054645400,0.090578794
-0.058783729,0.033994868,0.031069476
0.030145256,-0.12154688,0.027776126
-0.063754670,0.010789051,0.071882673
-0.073016196,-0.031765196,0.078210987
0.059957296,-0.052537676,0.0070664100
-0.073222131,-0.058684580,0.092235751
-0.051843956,0.064492404,0.058618315
0.063285105,0.026299069,0.033790160
0.064211704,-0.026526909,0.11044069
0.071478277,-0.076250106,0.092850417
-0.052971359,0.044074122,0.082218014
0.037270091,-0.092108428,-0.0095325550
-0.010741634,-0.094086997,0.13518642
0.049330272,0.062081203,0.051079456
-0.051808249,-0.076078840,-0.0016821913
-0.075125545,-0.073350742,0.072046742
0.012905872,-0.12289825,0.015317789
0.021487068,0.027850507,-0.022469835
-0.038164921,-0.072429776,-0.018320210
-0.068150349,-0.083157353,0.037251879
0.059808381,-0.069659829,0.010463440
0.024971277,-0.11725686,0.011575727
-0.030817535,0.091826364,0.035377640
-0.035654739,-0.11223088,0.010016938
-0.061947595,-0.0032744487,0.096156649
0.0017466607,-0.12161643,0.10621878
0.066064171,0.011384299,0.067859218
0.044675402,-0.11601457,0.037357166
0.0030152802,0.066859931,-0.030292511
0.0079485783,-0.081200510,0.14242613
-0.044611115,-0.092289001,-0.0038020052
0.0036594323,0.039074760,-0.030290518
0.067861117,0.0021759572,0.077350602
-0.019104527,0.074248314,-0.020000434
0.032169215,-0.081246421,-0.017911393
0.043362349,-0.10931216,0.019327186
0.036969624,-0.036760624,0.13746433
-0.074810870,-0.075892426,0.070812434
0.039215095,0.056974776,0.10564930
-0.028372295,0.078611091,0.024469122
0.039217524,-0.030469269,0.13547011
0.015097898,-0.12093724,0.10447910
0.052163742,0.037539136,0.088784143
-0.050020732,-0.022388652,0.12392927
-0.011357650,-0.12816536,0.029344123
0.010617270,0.013416145,0.12659922
0.058249325,0.040843531,0.033380341
0.076182261,-0.060622569,0.071310580
0.017255224,-0.10055043,0.12881172
0.042144626,0.10710728,0.048517436
0.052705940,-0.048316553,-0.0078760898
-0.0041182600,-0.011293360,0.14123215
-0.017808119,0.039463338,-0.024063019
-0.049311828,0.083582237,0.054447424
0.020494174,-0.084081151,0.13831457
0.028711915,-0.024966542,-0.019095207
0.065506041,-0.063875303,0.11117011
0.021192463,-0.12577109,0.030777400
-0.036318284,-0.014809863,0.13188526
0.038863864,-0.066311628,-0.018872727
0.061853632,-0.0084469086,0.10457475
0.051197983,0.0018896512,-0.0048985747
-0.045597162,0.025375782,-0.0052747661
-0.019581603,-0.0050743883,-0.028084895
0.0030028040,0.048826076,0.12149561
-0.026823200,-0.096307151,-0.015716499
0.039995648,-0.079018645,0.13221361
-0.038123131,-0.0053182407,-0.018362269
0.044664104,-0.018675802,-0.013345222
0.042562887,-0.059095420,0.13447398
0.0091873100,0.083285451,0.011712759
0.021744398,-0.10642727,0.12225497
0.077189982,-0.0031338921,0.060813416
-0.022361442,-0.10112964,0.12698668
0.0016442896,-0.099529870,-0.018861178
-0.032351211,-0.041504834,-0.022825014
-0.0044093952,0.077645145,-0.020932900
-0.054739114,0.043027069,0.059158735
0.069961339,-0.022055710,0.032005809
-0.038615469,0.054656364,-0.0045723980
0.054561455,-0.084817313,0.0099577820
0.062917933,-0.094226882,0.035848651
-0.060944147,0.024081258,0.047327213
0.045864593,0.0049645486,0.11553855
0.018584127,-0.0019514220,0.13438867
0.033534341,-0.035741262,-0.015245074
0.016053019,0.010944052,-0.035800762
-0.020768730,-0.053247780,-0.031290252
-0.014066579,0.049024306,-0.031783968
-0.074623622,-0.050592262,0.085147023
0.073788963,-0.039461602,0.059169147
0.0013097874,-0.12590656,0.097077273
0.018005198,-0.013766732,-0.026225243
0.0018877231,-0.046955541,0.14808132
0.071585037,-0.063962922,0.043774780
-0.062531427,-0.035193644,0.011187523
-0.035867464,-0.11770591,0.021519855
0.016579369,0.0010171365,-0.033835199
-0.014257687,0.012224810,0.12650990
0.073210686,-0.082829297,0.073019490
0.054830812,-0.045143969,0.12481775
-0.037944358,0.035733782,-0.013728279
0.062595554,-0.068456061,0.014187312
-0.041512605,0.028956976,-0.0099638002
-0.079974122,-0.0018818706,0.071343675
0.050294809,-0.077462703,0.12535490
0.070590474,-0.089899860,0.063395306
0.018042907,-0.041137360,-0.024601042
0.0042579127,-0.027269557,-0.040490415
-0.080980092,-0.031336740,0.067803971
0.085080348,-0.035833366,0.072009146
-0.073446266,-0.052809630,0.056148950
-0.039987274,-0.11839189,0.029792154
-0.048909251,0.024010709,-0.00069962052
0.012668704,-0.13144995,0.052593153
0.074463010,-0.026046848,0.068213932
0.059923209,-0.038139693,0.11869529
-0.042796414,-0.11822786,0.086470641
0.052914176,0.029827973,0.090828925
-0.041970048,-0.085532680,-0.010116866
0.075234272,-0.072195619,0.070313543
-0.015082646,-0.13022865,0.076830231
-0.042384800,0.026830032,-0.0092416769
-0.011447839,-0.037844460,0.14613330
-0.024531843,0.0098608499,0.12478168
0.062564440,-0.038582526,0.11539916
-0.060179804,-0.089279607,0.10762655
0.032570012,-0.094806701,0.12742366
0.051473692,-0.11436022,0.058028750
0.011166979,-0.064584300,0.14627653
0.051396884,0.052858647,0.039628480
